2016-06-09 16:26:19 [ol_normalize_data] [DEBUG]  [180/771] Summing values
2016-06-09 16:26:19 [ol_normalize_data] [INFO ]  [181/771] Processing raster data/processed/features/udr/european_tetrapods/birds/galerida_cristata.tif
2016-06-09 16:26:19 [ol_normalize_data] [DEBUG]  [181/771] Reading in data and OL normalizing
2016-06-09 16:26:20 [ol_normalize_data] [DEBUG]  [181/771] Summing values
2016-06-09 16:26:20 [ol_normalize_data] [INFO ]  [182/771] Processing raster data/processed/features/udr/european_tetrapods/birds/galerida_theklae.tif
2016-06-09 16:26:20 [ol_normalize_data] [DEBUG]  [182/771] Reading in data and OL normalizing
2016-06-09 16:26:20 [ol_normalize_data] [DEBUG]  [182/771] Summing values
2016-06-09 16:26:20 [ol_normalize_data] [INFO ]  [183/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gallinago_gallinago.tif
2016-06-09 16:26:20 [ol_normalize_data] [DEBUG]  [183/771] Reading in data and OL normalizing
2016-06-09 16:26:21 [ol_normalize_data] [DEBUG]  [183/771] Summing values
2016-06-09 16:26:21 [ol_normalize_data] [INFO ]  [184/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gallinago_media.tif
2016-06-09 16:26:21 [ol_normalize_data] [DEBUG]  [184/771] Reading in data and OL normalizing
2016-06-09 16:26:21 [ol_normalize_data] [DEBUG]  [184/771] Summing values
2016-06-09 16:26:21 [ol_normalize_data] [INFO ]  [185/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gallinula_chloropus.tif
2016-06-09 16:26:21 [ol_normalize_data] [DEBUG]  [185/771] Reading in data and OL normalizing
2016-06-09 16:26:22 [ol_normalize_data] [DEBUG]  [185/771] Summing values
2016-06-09 16:26:22 [ol_normalize_data] [INFO ]  [186/771] Processing raster data/processed/features/udr/european_tetrapods/birds/garrulus_glandarius.tif
2016-06-09 16:26:22 [ol_normalize_data] [DEBUG]  [186/771] Reading in data and OL normalizing
2016-06-09 16:26:22 [ol_normalize_data] [DEBUG]  [186/771] Summing values
2016-06-09 16:26:23 [ol_normalize_data] [INFO ]  [187/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gavia_arctica.tif
2016-06-09 16:26:23 [ol_normalize_data] [DEBUG]  [187/771] Reading in data and OL normalizing
2016-06-09 16:26:23 [ol_normalize_data] [DEBUG]  [187/771] Summing values
2016-06-09 16:26:23 [ol_normalize_data] [INFO ]  [188/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gavia_immer.tif
2016-06-09 16:26:23 [ol_normalize_data] [DEBUG]  [188/771] Reading in data and OL normalizing
2016-06-09 16:26:23 [ol_normalize_data] [DEBUG]  [188/771] Summing values
2016-06-09 16:26:24 [ol_normalize_data] [INFO ]  [189/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gavia_stellata.tif
2016-06-09 16:26:24 [ol_normalize_data] [DEBUG]  [189/771] Reading in data and OL normalizing
2016-06-09 16:26:24 [ol_normalize_data] [DEBUG]  [189/771] Summing values
2016-06-09 16:26:24 [ol_normalize_data] [INFO ]  [190/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gelochelidon_nilotica.tif
2016-06-09 16:26:24 [ol_normalize_data] [DEBUG]  [190/771] Reading in data and OL normalizing
2016-06-09 16:26:24 [ol_normalize_data] [DEBUG]  [190/771] Summing values
2016-06-09 16:26:25 [ol_normalize_data] [INFO ]  [191/771] Processing raster data/processed/features/udr/european_tetrapods/birds/glareola_nordmanni.tif
2016-06-09 16:26:25 [ol_normalize_data] [DEBUG]  [191/771] Reading in data and OL normalizing
2016-06-09 16:26:25 [ol_normalize_data] [DEBUG]  [191/771] Summing values
2016-06-09 16:26:25 [ol_normalize_data] [INFO ]  [192/771] Processing raster data/processed/features/udr/european_tetrapods/birds/glareola_pratincola.tif
2016-06-09 16:26:25 [ol_normalize_data] [DEBUG]  [192/771] Reading in data and OL normalizing
2016-06-09 16:26:26 [ol_normalize_data] [DEBUG]  [192/771] Summing values
2016-06-09 16:26:26 [ol_normalize_data] [INFO ]  [193/771] Processing raster data/processed/features/udr/european_tetrapods/birds/glaucidium_passerinum.tif
2016-06-09 16:26:26 [ol_normalize_data] [DEBUG]  [193/771] Reading in data and OL normalizing
2016-06-09 16:26:26 [ol_normalize_data] [DEBUG]  [193/771] Summing values
2016-06-09 16:26:26 [ol_normalize_data] [INFO ]  [194/771] Processing raster data/processed/features/udr/european_tetrapods/birds/grus_grus.tif
2016-06-09 16:26:26 [ol_normalize_data] [DEBUG]  [194/771] Reading in data and OL normalizing
2016-06-09 16:26:27 [ol_normalize_data] [DEBUG]  [194/771] Summing values
2016-06-09 16:26:27 [ol_normalize_data] [INFO ]  [195/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gypaetus_barbatus.tif
2016-06-09 16:26:27 [ol_normalize_data] [DEBUG]  [195/771] Reading in data and OL normalizing
2016-06-09 16:26:27 [ol_normalize_data] [DEBUG]  [195/771] Summing values
2016-06-09 16:26:27 [ol_normalize_data] [INFO ]  [196/771] Processing raster data/processed/features/udr/european_tetrapods/birds/gyps_fulvus.tif
2016-06-09 16:26:27 [ol_normalize_data] [DEBUG]  [196/771] Reading in data and OL normalizing
2016-06-09 16:26:28 [ol_normalize_data] [DEBUG]  [196/771] Summing values
2016-06-09 16:26:28 [ol_normalize_data] [INFO ]  [197/771] Processing raster data/processed/features/udr/european_tetrapods/birds/haematopus_ostralegus.tif
2016-06-09 16:26:28 [ol_normalize_data] [DEBUG]  [197/771] Reading in data and OL normalizing
2016-06-09 16:26:28 [ol_normalize_data] [DEBUG]  [197/771] Summing values
2016-06-09 16:26:28 [ol_normalize_data] [INFO ]  [198/771] Processing raster data/processed/features/udr/european_tetrapods/birds/haliaeetus_albicilla.tif
2016-06-09 16:26:28 [ol_normalize_data] [DEBUG]  [198/771] Reading in data and OL normalizing
2016-06-09 16:26:29 [ol_normalize_data] [DEBUG]  [198/771] Summing values
2016-06-09 16:26:29 [ol_normalize_data] [INFO ]  [199/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hieraaetus_fasciatus.tif
2016-06-09 16:26:29 [ol_normalize_data] [DEBUG]  [199/771] Reading in data and OL normalizing
2016-06-09 16:26:29 [ol_normalize_data] [DEBUG]  [199/771] Summing values
2016-06-09 16:26:29 [ol_normalize_data] [INFO ]  [200/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hieraaetus_pennatus.tif
2016-06-09 16:26:29 [ol_normalize_data] [DEBUG]  [200/771] Reading in data and OL normalizing
2016-06-09 16:26:30 [ol_normalize_data] [DEBUG]  [200/771] Summing values
2016-06-09 16:26:30 [ol_normalize_data] [INFO ]  [201/771] Processing raster data/processed/features/udr/european_tetrapods/birds/himantopus_himantopus.tif
2016-06-09 16:26:30 [ol_normalize_data] [DEBUG]  [201/771] Reading in data and OL normalizing
2016-06-09 16:26:30 [ol_normalize_data] [DEBUG]  [201/771] Summing values
2016-06-09 16:26:30 [ol_normalize_data] [INFO ]  [202/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hippolais_icterina.tif
2016-06-09 16:26:30 [ol_normalize_data] [DEBUG]  [202/771] Reading in data and OL normalizing
2016-06-09 16:26:31 [ol_normalize_data] [DEBUG]  [202/771] Summing values
2016-06-09 16:26:31 [ol_normalize_data] [INFO ]  [203/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hippolais_olivetorum.tif
2016-06-09 16:26:31 [ol_normalize_data] [DEBUG]  [203/771] Reading in data and OL normalizing
2016-06-09 16:26:31 [ol_normalize_data] [DEBUG]  [203/771] Summing values
2016-06-09 16:26:31 [ol_normalize_data] [INFO ]  [204/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hippolais_pallida.tif
2016-06-09 16:26:31 [ol_normalize_data] [DEBUG]  [204/771] Reading in data and OL normalizing
2016-06-09 16:26:32 [ol_normalize_data] [DEBUG]  [204/771] Summing values
2016-06-09 16:26:32 [ol_normalize_data] [INFO ]  [205/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hippolais_polyglotta.tif
2016-06-09 16:26:32 [ol_normalize_data] [DEBUG]  [205/771] Reading in data and OL normalizing
2016-06-09 16:26:32 [ol_normalize_data] [DEBUG]  [205/771] Summing values
2016-06-09 16:26:32 [ol_normalize_data] [INFO ]  [206/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hirundo_daurica.tif
2016-06-09 16:26:32 [ol_normalize_data] [DEBUG]  [206/771] Reading in data and OL normalizing
2016-06-09 16:26:33 [ol_normalize_data] [DEBUG]  [206/771] Summing values
2016-06-09 16:26:33 [ol_normalize_data] [INFO ]  [207/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hirundo_rustica.tif
2016-06-09 16:26:33 [ol_normalize_data] [DEBUG]  [207/771] Reading in data and OL normalizing
2016-06-09 16:26:33 [ol_normalize_data] [DEBUG]  [207/771] Summing values
2016-06-09 16:26:33 [ol_normalize_data] [INFO ]  [208/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hoplopterus_spinosus.tif
2016-06-09 16:26:33 [ol_normalize_data] [DEBUG]  [208/771] Reading in data and OL normalizing
2016-06-09 16:26:34 [ol_normalize_data] [DEBUG]  [208/771] Summing values
2016-06-09 16:26:34 [ol_normalize_data] [INFO ]  [209/771] Processing raster data/processed/features/udr/european_tetrapods/birds/hydrobates_pelagicus.tif
2016-06-09 16:26:34 [ol_normalize_data] [DEBUG]  [209/771] Reading in data and OL normalizing
2016-06-09 16:26:34 [ol_normalize_data] [DEBUG]  [209/771] Summing values
2016-06-09 16:26:34 [ol_normalize_data] [INFO ]  [210/771] Processing raster data/processed/features/udr/european_tetrapods/birds/ixobrychus_minutus.tif
2016-06-09 16:26:34 [ol_normalize_data] [DEBUG]  [210/771] Reading in data and OL normalizing
2016-06-09 16:26:35 [ol_normalize_data] [DEBUG]  [210/771] Summing values
2016-06-09 16:26:35 [ol_normalize_data] [INFO ]  [211/771] Processing raster data/processed/features/udr/european_tetrapods/birds/jynx_torquilla.tif
2016-06-09 16:26:35 [ol_normalize_data] [DEBUG]  [211/771] Reading in data and OL normalizing
2016-06-09 16:26:35 [ol_normalize_data] [DEBUG]  [211/771] Summing values
2016-06-09 16:26:35 [ol_normalize_data] [INFO ]  [212/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lagopus_lagopus.tif
2016-06-09 16:26:35 [ol_normalize_data] [DEBUG]  [212/771] Reading in data and OL normalizing
2016-06-09 16:26:36 [ol_normalize_data] [DEBUG]  [212/771] Summing values
2016-06-09 16:26:36 [ol_normalize_data] [INFO ]  [213/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lagopus_mutus.tif
2016-06-09 16:26:36 [ol_normalize_data] [DEBUG]  [213/771] Reading in data and OL normalizing
2016-06-09 16:26:36 [ol_normalize_data] [DEBUG]  [213/771] Summing values
2016-06-09 16:26:36 [ol_normalize_data] [INFO ]  [214/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_collurio.tif
2016-06-09 16:26:36 [ol_normalize_data] [DEBUG]  [214/771] Reading in data and OL normalizing
2016-06-09 16:26:37 [ol_normalize_data] [DEBUG]  [214/771] Summing values
2016-06-09 16:26:37 [ol_normalize_data] [INFO ]  [215/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_excubitor.tif
2016-06-09 16:26:37 [ol_normalize_data] [DEBUG]  [215/771] Reading in data and OL normalizing
2016-06-09 16:26:37 [ol_normalize_data] [DEBUG]  [215/771] Summing values
2016-06-09 16:26:37 [ol_normalize_data] [INFO ]  [216/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_meridionalis.tif
2016-06-09 16:26:37 [ol_normalize_data] [DEBUG]  [216/771] Reading in data and OL normalizing
2016-06-09 16:26:38 [ol_normalize_data] [DEBUG]  [216/771] Summing values
2016-06-09 16:26:38 [ol_normalize_data] [INFO ]  [217/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_minor.tif
2016-06-09 16:26:38 [ol_normalize_data] [DEBUG]  [217/771] Reading in data and OL normalizing
2016-06-09 16:26:38 [ol_normalize_data] [DEBUG]  [217/771] Summing values
2016-06-09 16:26:38 [ol_normalize_data] [INFO ]  [218/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_nubicus.tif
2016-06-09 16:26:38 [ol_normalize_data] [DEBUG]  [218/771] Reading in data and OL normalizing
2016-06-09 16:26:39 [ol_normalize_data] [DEBUG]  [218/771] Summing values
2016-06-09 16:26:39 [ol_normalize_data] [INFO ]  [219/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lanius_senator.tif
2016-06-09 16:26:39 [ol_normalize_data] [DEBUG]  [219/771] Reading in data and OL normalizing
2016-06-09 16:26:39 [ol_normalize_data] [DEBUG]  [219/771] Summing values
2016-06-09 16:26:39 [ol_normalize_data] [INFO ]  [220/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_argentatus.tif
2016-06-09 16:26:39 [ol_normalize_data] [DEBUG]  [220/771] Reading in data and OL normalizing
2016-06-09 16:26:40 [ol_normalize_data] [DEBUG]  [220/771] Summing values
2016-06-09 16:26:40 [ol_normalize_data] [INFO ]  [221/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_audouinii.tif
2016-06-09 16:26:40 [ol_normalize_data] [DEBUG]  [221/771] Reading in data and OL normalizing
2016-06-09 16:26:40 [ol_normalize_data] [DEBUG]  [221/771] Summing values
2016-06-09 16:26:40 [ol_normalize_data] [INFO ]  [222/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_cachinnans.tif
2016-06-09 16:26:40 [ol_normalize_data] [DEBUG]  [222/771] Reading in data and OL normalizing
2016-06-09 16:26:41 [ol_normalize_data] [DEBUG]  [222/771] Summing values
2016-06-09 16:26:41 [ol_normalize_data] [INFO ]  [223/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_canus.tif
2016-06-09 16:26:41 [ol_normalize_data] [DEBUG]  [223/771] Reading in data and OL normalizing
2016-06-09 16:26:41 [ol_normalize_data] [DEBUG]  [223/771] Summing values
2016-06-09 16:26:42 [ol_normalize_data] [INFO ]  [224/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_fuscus.tif
2016-06-09 16:26:42 [ol_normalize_data] [DEBUG]  [224/771] Reading in data and OL normalizing
2016-06-09 16:26:42 [ol_normalize_data] [DEBUG]  [224/771] Summing values
2016-06-09 16:26:42 [ol_normalize_data] [INFO ]  [225/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_genei.tif
2016-06-09 16:26:42 [ol_normalize_data] [DEBUG]  [225/771] Reading in data and OL normalizing
2016-06-09 16:26:42 [ol_normalize_data] [DEBUG]  [225/771] Summing values
2016-06-09 16:26:43 [ol_normalize_data] [INFO ]  [226/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_marinus.tif
2016-06-09 16:26:43 [ol_normalize_data] [DEBUG]  [226/771] Reading in data and OL normalizing
2016-06-09 16:26:43 [ol_normalize_data] [DEBUG]  [226/771] Summing values
2016-06-09 16:26:43 [ol_normalize_data] [INFO ]  [227/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_melanocephalus.tif
2016-06-09 16:26:43 [ol_normalize_data] [DEBUG]  [227/771] Reading in data and OL normalizing
2016-06-09 16:26:43 [ol_normalize_data] [DEBUG]  [227/771] Summing values
2016-06-09 16:26:44 [ol_normalize_data] [INFO ]  [228/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_minutus.tif
2016-06-09 16:26:44 [ol_normalize_data] [DEBUG]  [228/771] Reading in data and OL normalizing
2016-06-09 16:26:44 [ol_normalize_data] [DEBUG]  [228/771] Summing values
2016-06-09 16:26:44 [ol_normalize_data] [INFO ]  [229/771] Processing raster data/processed/features/udr/european_tetrapods/birds/larus_ridibundus.tif
2016-06-09 16:26:44 [ol_normalize_data] [DEBUG]  [229/771] Reading in data and OL normalizing
2016-06-09 16:26:44 [ol_normalize_data] [DEBUG]  [229/771] Summing values
2016-06-09 16:26:45 [ol_normalize_data] [INFO ]  [230/771] Processing raster data/processed/features/udr/european_tetrapods/birds/limicola_falcinellus.tif
2016-06-09 16:26:45 [ol_normalize_data] [DEBUG]  [230/771] Reading in data and OL normalizing
2016-06-09 16:26:45 [ol_normalize_data] [DEBUG]  [230/771] Summing values
2016-06-09 16:26:45 [ol_normalize_data] [INFO ]  [231/771] Processing raster data/processed/features/udr/european_tetrapods/birds/limosa_lapponica.tif
2016-06-09 16:26:45 [ol_normalize_data] [DEBUG]  [231/771] Reading in data and OL normalizing
2016-06-09 16:26:46 [ol_normalize_data] [DEBUG]  [231/771] Summing values
2016-06-09 16:26:46 [ol_normalize_data] [INFO ]  [232/771] Processing raster data/processed/features/udr/european_tetrapods/birds/limosa_limosa.tif
2016-06-09 16:26:46 [ol_normalize_data] [DEBUG]  [232/771] Reading in data and OL normalizing
2016-06-09 16:26:46 [ol_normalize_data] [DEBUG]  [232/771] Summing values
2016-06-09 16:26:46 [ol_normalize_data] [INFO ]  [233/771] Processing raster data/processed/features/udr/european_tetrapods/birds/locustella_fluviatilis.tif
2016-06-09 16:26:46 [ol_normalize_data] [DEBUG]  [233/771] Reading in data and OL normalizing
2016-06-09 16:26:47 [ol_normalize_data] [DEBUG]  [233/771] Summing values
2016-06-09 16:26:47 [ol_normalize_data] [INFO ]  [234/771] Processing raster data/processed/features/udr/european_tetrapods/birds/locustella_luscinioides.tif
2016-06-09 16:26:47 [ol_normalize_data] [DEBUG]  [234/771] Reading in data and OL normalizing
2016-06-09 16:26:47 [ol_normalize_data] [DEBUG]  [234/771] Summing values
2016-06-09 16:26:47 [ol_normalize_data] [INFO ]  [235/771] Processing raster data/processed/features/udr/european_tetrapods/birds/locustella_naevia.tif
2016-06-09 16:26:47 [ol_normalize_data] [DEBUG]  [235/771] Reading in data and OL normalizing
2016-06-09 16:26:48 [ol_normalize_data] [DEBUG]  [235/771] Summing values
2016-06-09 16:26:48 [ol_normalize_data] [INFO ]  [236/771] Processing raster data/processed/features/udr/european_tetrapods/birds/loxia_curvirostra.tif
2016-06-09 16:26:48 [ol_normalize_data] [DEBUG]  [236/771] Reading in data and OL normalizing
2016-06-09 16:26:48 [ol_normalize_data] [DEBUG]  [236/771] Summing values
2016-06-09 16:26:48 [ol_normalize_data] [INFO ]  [237/771] Processing raster data/processed/features/udr/european_tetrapods/birds/loxia_leucoptera.tif
2016-06-09 16:26:48 [ol_normalize_data] [DEBUG]  [237/771] Reading in data and OL normalizing
2016-06-09 16:26:49 [ol_normalize_data] [DEBUG]  [237/771] Summing values
2016-06-09 16:26:49 [ol_normalize_data] [INFO ]  [238/771] Processing raster data/processed/features/udr/european_tetrapods/birds/loxia_pytyopsittacus.tif
2016-06-09 16:26:49 [ol_normalize_data] [DEBUG]  [238/771] Reading in data and OL normalizing
2016-06-09 16:26:49 [ol_normalize_data] [DEBUG]  [238/771] Summing values
2016-06-09 16:26:49 [ol_normalize_data] [INFO ]  [239/771] Processing raster data/processed/features/udr/european_tetrapods/birds/loxia_scotica.tif
2016-06-09 16:26:49 [ol_normalize_data] [DEBUG]  [239/771] Reading in data and OL normalizing
2016-06-09 16:26:50 [ol_normalize_data] [DEBUG]  [239/771] Summing values
2016-06-09 16:26:50 [ol_normalize_data] [INFO ]  [240/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lullula_arborea.tif
2016-06-09 16:26:50 [ol_normalize_data] [DEBUG]  [240/771] Reading in data and OL normalizing
2016-06-09 16:26:50 [ol_normalize_data] [DEBUG]  [240/771] Summing values
2016-06-09 16:26:50 [ol_normalize_data] [INFO ]  [241/771] Processing raster data/processed/features/udr/european_tetrapods/birds/luscinia_luscinia.tif
2016-06-09 16:26:50 [ol_normalize_data] [DEBUG]  [241/771] Reading in data and OL normalizing
2016-06-09 16:26:51 [ol_normalize_data] [DEBUG]  [241/771] Summing values
2016-06-09 16:26:51 [ol_normalize_data] [INFO ]  [242/771] Processing raster data/processed/features/udr/european_tetrapods/birds/luscinia_megarhynchos.tif
2016-06-09 16:26:51 [ol_normalize_data] [DEBUG]  [242/771] Reading in data and OL normalizing
2016-06-09 16:26:51 [ol_normalize_data] [DEBUG]  [242/771] Summing values
2016-06-09 16:26:51 [ol_normalize_data] [INFO ]  [243/771] Processing raster data/processed/features/udr/european_tetrapods/birds/luscinia_svecica.tif
2016-06-09 16:26:51 [ol_normalize_data] [DEBUG]  [243/771] Reading in data and OL normalizing
2016-06-09 16:26:52 [ol_normalize_data] [DEBUG]  [243/771] Summing values
2016-06-09 16:26:52 [ol_normalize_data] [INFO ]  [244/771] Processing raster data/processed/features/udr/european_tetrapods/birds/lymnocryptes_minimus.tif
2016-06-09 16:26:52 [ol_normalize_data] [DEBUG]  [244/771] Reading in data and OL normalizing
2016-06-09 16:26:52 [ol_normalize_data] [DEBUG]  [244/771] Summing values
2016-06-09 16:26:52 [ol_normalize_data] [INFO ]  [245/771] Processing raster data/processed/features/udr/european_tetrapods/birds/marmaronetta_angustirostris.tif
2016-06-09 16:26:52 [ol_normalize_data] [DEBUG]  [245/771] Reading in data and OL normalizing
2016-06-09 16:26:53 [ol_normalize_data] [DEBUG]  [245/771] Summing values
2016-06-09 16:26:53 [ol_normalize_data] [INFO ]  [246/771] Processing raster data/processed/features/udr/european_tetrapods/birds/melanitta_fusca.tif
2016-06-09 16:26:53 [ol_normalize_data] [DEBUG]  [246/771] Reading in data and OL normalizing
2016-06-09 16:26:53 [ol_normalize_data] [DEBUG]  [246/771] Summing values
2016-06-09 16:26:53 [ol_normalize_data] [INFO ]  [247/771] Processing raster data/processed/features/udr/european_tetrapods/birds/melanitta_nigra.tif
2016-06-09 16:26:53 [ol_normalize_data] [DEBUG]  [247/771] Reading in data and OL normalizing
2016-06-09 16:26:54 [ol_normalize_data] [DEBUG]  [247/771] Summing values
2016-06-09 16:26:54 [ol_normalize_data] [INFO ]  [248/771] Processing raster data/processed/features/udr/european_tetrapods/birds/melanocorypha_calandra.tif
2016-06-09 16:26:54 [ol_normalize_data] [DEBUG]  [248/771] Reading in data and OL normalizing
2016-06-09 16:26:54 [ol_normalize_data] [DEBUG]  [248/771] Summing values
2016-06-09 16:26:54 [ol_normalize_data] [INFO ]  [249/771] Processing raster data/processed/features/udr/european_tetrapods/birds/mergus_albellus.tif
2016-06-09 16:26:54 [ol_normalize_data] [DEBUG]  [249/771] Reading in data and OL normalizing
2016-06-09 16:26:55 [ol_normalize_data] [DEBUG]  [249/771] Summing values
2016-06-09 16:26:55 [ol_normalize_data] [INFO ]  [250/771] Processing raster data/processed/features/udr/european_tetrapods/birds/mergus_merganser.tif
2016-06-09 16:26:55 [ol_normalize_data] [DEBUG]  [250/771] Reading in data and OL normalizing
2016-06-09 16:26:55 [ol_normalize_data] [DEBUG]  [250/771] Summing values
2016-06-09 16:26:55 [ol_normalize_data] [INFO ]  [251/771] Processing raster data/processed/features/udr/european_tetrapods/birds/mergus_serrator.tif
2016-06-09 16:26:55 [ol_normalize_data] [DEBUG]  [251/771] Reading in data and OL normalizing
2016-06-09 16:26:56 [ol_normalize_data] [DEBUG]  [251/771] Summing values
2016-06-09 16:26:56 [ol_normalize_data] [INFO ]  [252/771] Processing raster data/processed/features/udr/european_tetrapods/birds/merops_apiaster.tif
2016-06-09 16:26:56 [ol_normalize_data] [DEBUG]  [252/771] Reading in data and OL normalizing
2016-06-09 16:26:56 [ol_normalize_data] [DEBUG]  [252/771] Summing values
2016-06-09 16:26:56 [ol_normalize_data] [INFO ]  [253/771] Processing raster data/processed/features/udr/european_tetrapods/birds/miliaria_calandra.tif
2016-06-09 16:26:56 [ol_normalize_data] [DEBUG]  [253/771] Reading in data and OL normalizing
2016-06-09 16:26:57 [ol_normalize_data] [DEBUG]  [253/771] Summing values
2016-06-09 16:26:57 [ol_normalize_data] [INFO ]  [254/771] Processing raster data/processed/features/udr/european_tetrapods/birds/milvus_migrans.tif
2016-06-09 16:26:57 [ol_normalize_data] [DEBUG]  [254/771] Reading in data and OL normalizing
2016-06-09 16:26:57 [ol_normalize_data] [DEBUG]  [254/771] Summing values
2016-06-09 16:26:57 [ol_normalize_data] [INFO ]  [255/771] Processing raster data/processed/features/udr/european_tetrapods/birds/milvus_milvus.tif
2016-06-09 16:26:57 [ol_normalize_data] [DEBUG]  [255/771] Reading in data and OL normalizing
2016-06-09 16:26:58 [ol_normalize_data] [DEBUG]  [255/771] Summing values
2016-06-09 16:26:58 [ol_normalize_data] [INFO ]  [256/771] Processing raster data/processed/features/udr/european_tetrapods/birds/monticola_saxatilis.tif
2016-06-09 16:26:58 [ol_normalize_data] [DEBUG]  [256/771] Reading in data and OL normalizing
2016-06-09 16:26:58 [ol_normalize_data] [DEBUG]  [256/771] Summing values
2016-06-09 16:26:59 [ol_normalize_data] [INFO ]  [257/771] Processing raster data/processed/features/udr/european_tetrapods/birds/monticola_solitarius.tif
2016-06-09 16:26:59 [ol_normalize_data] [DEBUG]  [257/771] Reading in data and OL normalizing
2016-06-09 16:26:59 [ol_normalize_data] [DEBUG]  [257/771] Summing values
2016-06-09 16:26:59 [ol_normalize_data] [INFO ]  [258/771] Processing raster data/processed/features/udr/european_tetrapods/birds/montifringilla_nivalis.tif
2016-06-09 16:26:59 [ol_normalize_data] [DEBUG]  [258/771] Reading in data and OL normalizing
2016-06-09 16:26:59 [ol_normalize_data] [DEBUG]  [258/771] Summing values
2016-06-09 16:27:00 [ol_normalize_data] [INFO ]  [259/771] Processing raster data/processed/features/udr/european_tetrapods/birds/morus_bassanus.tif
2016-06-09 16:27:00 [ol_normalize_data] [DEBUG]  [259/771] Reading in data and OL normalizing
2016-06-09 16:27:00 [ol_normalize_data] [DEBUG]  [259/771] Summing values
2016-06-09 16:27:00 [ol_normalize_data] [INFO ]  [260/771] Processing raster data/processed/features/udr/european_tetrapods/birds/motacilla_alba.tif
2016-06-09 16:27:00 [ol_normalize_data] [DEBUG]  [260/771] Reading in data and OL normalizing
2016-06-09 16:27:00 [ol_normalize_data] [DEBUG]  [260/771] Summing values
2016-06-09 16:27:01 [ol_normalize_data] [INFO ]  [261/771] Processing raster data/processed/features/udr/european_tetrapods/birds/motacilla_cinerea.tif
2016-06-09 16:27:01 [ol_normalize_data] [DEBUG]  [261/771] Reading in data and OL normalizing
2016-06-09 16:27:01 [ol_normalize_data] [DEBUG]  [261/771] Summing values
2016-06-09 16:27:01 [ol_normalize_data] [INFO ]  [262/771] Processing raster data/processed/features/udr/european_tetrapods/birds/motacilla_citreola.tif
2016-06-09 16:27:01 [ol_normalize_data] [DEBUG]  [262/771] Reading in data and OL normalizing
2016-06-09 16:27:02 [ol_normalize_data] [DEBUG]  [262/771] Summing values
2016-06-09 16:27:02 [ol_normalize_data] [INFO ]  [263/771] Processing raster data/processed/features/udr/european_tetrapods/birds/motacilla_flava.tif
2016-06-09 16:27:02 [ol_normalize_data] [DEBUG]  [263/771] Reading in data and OL normalizing
2016-06-09 16:27:02 [ol_normalize_data] [DEBUG]  [263/771] Summing values
2016-06-09 16:27:02 [ol_normalize_data] [INFO ]  [264/771] Processing raster data/processed/features/udr/european_tetrapods/birds/muscicapa_striata.tif
2016-06-09 16:27:02 [ol_normalize_data] [DEBUG]  [264/771] Reading in data and OL normalizing
2016-06-09 16:27:03 [ol_normalize_data] [DEBUG]  [264/771] Summing values
2016-06-09 16:27:03 [ol_normalize_data] [INFO ]  [265/771] Processing raster data/processed/features/udr/european_tetrapods/birds/neophron_percnopterus.tif
2016-06-09 16:27:03 [ol_normalize_data] [DEBUG]  [265/771] Reading in data and OL normalizing
2016-06-09 16:27:03 [ol_normalize_data] [DEBUG]  [265/771] Summing values
2016-06-09 16:27:03 [ol_normalize_data] [INFO ]  [266/771] Processing raster data/processed/features/udr/european_tetrapods/birds/netta_rufina.tif
